"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2020","32.434",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2019","32.385",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2018","33.056",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2017","35.861",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2016","34.013",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2015","34.338",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2014","31.071",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2013","32.228",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2012","33.301",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2011","30.911",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2010","35.560",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2009","35.129",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2008","31.884",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2007","33.872",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2006","30.658",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2005","31.042",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2004","29.713",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2003","28.181",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2002","27.664",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2001","25.641",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Norway","NOR","2000","24.737",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2021","7.828",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2019","6.326",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2018","6.583",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2016","7.058",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2015","3.946",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2014","5.945",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2013","4.217",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2012","3.483",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2011","5.751",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2010","6.403",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2009","5.703",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2008","5.226",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2007","6.076",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK","2006","7.625",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Palau","PLW","2020","45.455",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Palau","PLW","2014","35.517",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Panama","PAN","2023","47.006",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Panama","PAN","2014","43.541",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Panama","PAN","2013","40.611",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Panama","PAN","2012","46.516",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Panama","PAN","2011","45.822",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Panama","PAN","2008","39.767",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Panama","PAN","2003","44.031",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Papua New Guinea","PNG","2022","17.742",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Papua New Guinea","PNG","2010","19.291",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Peru","PER","2023","38.553",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Peru","PER","2022","32.933",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2022","41.323",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2021","37.965",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2020","35.429",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2019","29.310",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2018","25.509",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2017","23.245",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2016","23.854",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2015","42.722",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2014","41.759",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2013","43.010",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2012","42.157",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2011","41.168",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2010","42.203",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2009","42.764",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2008","41.676",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL","2007","38.780",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2023","41.764",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2022","39.766",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2021","39.613",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2020","41.404",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2019","41.151",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2018","39.520",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2017","38.187",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2016","38.126",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2015","37.429",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2014","36.346",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2013","35.432",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2012","34.998",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2011","35.916",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2010","35.631",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2009","35.512",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2008","36.131",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2007","37.124",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2006","36.064",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2005","34.065",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2004","35.729",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2003","35.727",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2002","34.255",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2001","32.234",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Poland","POL","2000","32.853",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2023","37.751",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2022","38.247",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2021","33.238",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2020","35.850",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2019","36.967",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2018","32.163",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2017","30.435",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2016","32.248",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2015","30.374",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2014","31.838",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2013","27.605",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2012","27.902",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2011","26.153",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2010","35.712",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2009","34.402",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2008","31.320",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2007","30.814",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2006","31.430",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2005","29.124",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2004","30.054",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2003","27.079",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2002","28.343",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2001","22.641",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Portugal","PRT","2000","21.887",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Romania","ROU","2023","33.991",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Romania","ROU","2022","32.487",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Romania","ROU","2021","35.791",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Romania","ROU","2020","35.134",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Romania","ROU","2019","34.193",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Romania","ROU","2018","30.063",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Romania","ROU","2017","30.088",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Romania","ROU","2016","32.417",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Romania","ROU","2015","31.535",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Romania","ROU","2014","30.729",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Romania","ROU","2013","30.582",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Romania","ROU","2012","30.828",""
