"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Costa Rica","CRI","2005","52.944","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Costa Rica","CRI","2004","52.089","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Costa Rica","CRI","2003","52.310","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Costa Rica","CRI","2002","52.290","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Costa Rica","CRI","2001","54.102","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cote d'Ivoire","CIV","2022","52.794","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cote d'Ivoire","CIV","2019","50.709","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cote d'Ivoire","CIV","2017","36.399","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cote d'Ivoire","CIV","2016","42.742","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cote d'Ivoire","CIV","2013","54.656","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cote d'Ivoire","CIV","2012","35.005","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2023","52.481","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2022","53.391","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2021","52.987","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2020","52.503","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2019","53.326","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2018","54.502","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2017","56.088","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2016","55.817","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2015","56.921","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2014","56.870","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2013","55.364","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2012","55.199","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2011","54.882","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2010","57.356","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2009","58.806","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2008","58.733","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2007","58.980","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2006","58.171","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2005","58.232","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2004","59.829","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2003","58.261","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Croatia","HRV","2002","60.413","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cuba","CUB","2010","60.150","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cuba","CUB","2009","61.860","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Curacao","CUW","2018","45.370","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cyprus","CYP","2023","60.784","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cyprus","CYP","2022","60.635","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cyprus","CYP","2021","58.307","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cyprus","CYP","2020","56.285","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cyprus","CYP","2019","60.267","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cyprus","CYP","2018","61.948","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cyprus","CYP","2017","60.749","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cyprus","CYP","2016","58.397","Intermediate, female"
"Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","Cyprus","CYP","2015","61.751","Intermediate, female"
